ResponseId,Age,Country,EdLevel,Employment,RemoteWork,DevType,YearsCodePro,OrgSize,ConvertedCompYearly,Currency,LanguageHaveWorkedWith,DatabaseHaveWorkedWith,AISelect,AISent,AIBen
47989,18-24 years old,France,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Employed, full-time",In-person,"Developer, full-stack",Less than 1 year,100 to 499 employees,32127.0,EUR European Euro,Apex;Dart;HTML/CSS;JavaScript;PHP,MySQL,"No, but I plan to soon",Favorable,Somewhat distrust
54497,35-44 years old,Poland,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Employed, full-time",Remote,"Developer, full-stack",10,"1,000 to 4,999 employees",43546.0,PLN	Polish zloty,PHP;Python,MariaDB,"No, but I plan to soon",Favorable,Somewhat distrust
33936,18-24 years old,United States of America,Some college/university study without earning a degree,"Employed, full-time",In-person,"Developer, full-stack",Less than 1 year,20 to 99 employees,70000.0,USD	United States dollar,C#;HTML/CSS;JavaScript;SQL;TypeScript,Microsoft SQL Server,Yes,Very favorable,Neither trust nor distrust
6294,25-34 years old,United Kingdom of Great Britain and Northern Ireland,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Employed, full-time","Hybrid (some remote, some in-person)","Developer, front-end",11,20 to 99 employees,86897.0,GBP	Pound sterling,Bash/Shell (all shells);C;C#;C++;HTML/CSS;JavaScript;PHP;Python;SQL;TypeScript;Visual Basic (.Net),Cosmos DB;MariaDB;Microsoft Access;Microsoft SQL Server;MongoDB;MySQL;PostgreSQL;SQLite,Yes,Favorable,Somewhat trust
38703,25-34 years old,South Korea,Something else,"Employed, full-time","Hybrid (some remote, some in-person)","Developer, back-end",5,20 to 99 employees,,KRW	South Korean won,JavaScript;TypeScript,MongoDB;MySQL;Redis,"No, and I don't plan to",,
30148,35-44 years old,Turkey,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Independent contractor, freelancer, or self-employed",Remote,"Developer, full-stack",16,"Just me - I am a freelancer, sole proprietor, etc.",,TRY	Turkish lira,C#;Dart;JavaScript;Kotlin;Swift,Microsoft SQL Server;MongoDB;MySQL;PostgreSQL;SQLite,Yes,Favorable,Somewhat trust
8486,25-34 years old,Canada,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Employed, full-time","Hybrid (some remote, some in-person)","Developer, back-end",8,"10,000 or more employees",111527.0,CAD	Canadian dollar,C#;Lua;Python;Rust;SQL;TypeScript,Dynamodb;MariaDB;MySQL;Snowflake,Yes,Favorable,Somewhat distrust
7320,35-44 years old,New Zealand,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Employed, full-time","Hybrid (some remote, some in-person)","Developer, full-stack",3,"5,000 to 9,999 employees",70414.0,NZD	New Zealand dollar,Bash/Shell (all shells);HTML/CSS;Java;JavaScript;Rust;TypeScript,Oracle,"No, and I don't plan to",,
44653,18-24 years old,France,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Student, full-time",,,,,,,C;C++;Go;Java;JavaScript;Python;Swift;TypeScript,Dynamodb;InfluxDB;MariaDB;MongoDB,Yes,Favorable,Neither trust nor distrust
42304,25-34 years old,United States of America,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Employed, full-time",Remote,"Developer, back-end",9,100 to 499 employees,117000.0,USD	United States dollar,JavaScript;PHP;TypeScript,Redis,"No, and I don't plan to",,
29396,25-34 years old,Colombia,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Employed, full-time",Remote,"Developer, full-stack",9,500 to 999 employees,119729.0,COP	Colombian peso,HTML/CSS;Java;JavaScript;PHP;Scala;TypeScript,Dynamodb;Elasticsearch;MySQL;Oracle;Redis;Snowflake,"No, but I plan to soon",Favorable,Somewhat trust
12932,25-34 years old,Poland,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Not employed, but looking for work",,"Developer, back-end",,,,,Python,Microsoft SQL Server;MySQL;PostgreSQL,"No, but I plan to soon",Favorable,Somewhat distrust
22919,35-44 years old,Denmark,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Employed, full-time","Hybrid (some remote, some in-person)",DevOps specialist,17,100 to 499 employees,103525.0,DKK	Danish krone,Bash/Shell (all shells);Groovy;HTML/CSS;JavaScript;Python,Elasticsearch;InfluxDB;MariaDB;MongoDB;PostgreSQL;Redis,Yes,Favorable,Neither trust nor distrust
26392,35-44 years old,United States of America,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Employed, full-time","Hybrid (some remote, some in-person)",Engineering manager,20,100 to 499 employees,205000.0,USD	United States dollar,HTML/CSS;JavaScript;PHP;Python;SQL,MySQL,Yes,Very favorable,Somewhat trust
30687,45-54 years old,Brazil,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Employed, full-time;Independent contractor, freelancer, or self-employed",Remote,Product manager,4,100 to 499 employees,12173.0,BRL	Brazilian real,HTML/CSS;JavaScript;PHP;SQL,Microsoft SQL Server,"No, but I plan to soon",Favorable,Neither trust nor distrust
7125,25-34 years old,United States of America,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Not employed, but looking for work",,"Developer, full-stack",,,,,Bash/Shell (all shells);C;C++;Go;Haskell;HTML/CSS;Java;Kotlin;Lua;Python;R;Rust;TypeScript;Zig,PostgreSQL;Redis;SQLite,"No, and I don't plan to",,
72679,35-44 years old,Russian Federation,Some college/university study without earning a degree,"Employed, full-time",In-person,"Developer, back-end",20,100 to 499 employees,4331.0,RUB	Russian ruble,Bash/Shell (all shells);Go;SQL,PostgreSQL,"No, and I don't plan to",,
8618,25-34 years old,Australia,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Employed, full-time","Hybrid (some remote, some in-person)","Developer, front-end",6,"5,000 to 9,999 employees",94529.0,AUD	Australian dollar,Bash/Shell (all shells);C#;JavaScript;PowerShell;TypeScript,Cosmos DB;MongoDB,Yes,Favorable,Somewhat trust
66956,18-24 years old,India,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Employed, full-time",In-person,"Developer, full-stack",2,20 to 99 employees,8482.0,INR	Indian rupee,HTML/CSS;JavaScript;Python;SQL,PostgreSQL;SQLite,"No, but I plan to soon",Very favorable,Somewhat trust
50537,35-44 years old,Brazil,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Employed, full-time",Remote,"Developer, full-stack",8,100 to 499 employees,34489.0,BRL	Brazilian real,Dart;Java;JavaScript;Kotlin;SQL;TypeScript,IBM DB2;Microsoft SQL Server;Oracle;PostgreSQL,"No, but I plan to soon",Indifferent,Somewhat trust
42545,25-34 years old,United States of America,Some college/university study without earning a degree,"Employed, full-time","Hybrid (some remote, some in-person)","Developer, full-stack",8,10 to 19 employees,100000.0,USD	United States dollar,Assembly;Bash/Shell (all shells);C;C#;C++;Go;HTML/CSS;Java;JavaScript;Kotlin;PHP;Python;Ruby;SQL;TypeScript;Visual Basic (.Net),Cockroachdb;Cosmos DB;Dynamodb;Elasticsearch;IBM DB2;Microsoft SQL Server;MongoDB;MySQL;PostgreSQL;Redis;SQLite,"No, and I don't plan to",,
49979,25-34 years old,United States of America,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Employed, full-time",Remote,"Developer, full-stack",6,100 to 499 employees,150000.0,USD	United States dollar,Bash/Shell (all shells);Groovy;HTML/CSS;Java;JavaScript;Kotlin;Python;SQL;Swift;TypeScript,MongoDB;PostgreSQL;Redis,Yes,Indifferent,Highly distrust
85015,25-34 years old,Singapore,Some college/university study without earning a degree,"Not employed, but looking for work",,Other (please specify):,,,,,JavaScript;TypeScript,,"No, and I don't plan to",,
64508,25-34 years old,United Kingdom of Great Britain and Northern Ireland,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Employed, full-time","Hybrid (some remote, some in-person)","Engineer, data",2,"1,000 to 4,999 employees",45931.0,GBP	Pound sterling,Python;SQL,BigQuery;PostgreSQL;Redis,"No, but I plan to soon",Very favorable,Somewhat trust
29255,25-34 years old,Uruguay,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Employed, full-time;Independent contractor, freelancer, or self-employed",Remote,"Developer, full-stack",8,20 to 99 employees,67000.0,USD	United States dollar,C#;HTML/CSS;JavaScript;Kotlin;PowerShell;SQL;TypeScript,Microsoft SQL Server;MongoDB;PostgreSQL,Yes,Favorable,Somewhat trust
804,35-44 years old,Cuba,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Employed, full-time;Independent contractor, freelancer, or self-employed",Remote,"Developer, full-stack",7,2 to 9 employees,,USD	United States dollar,HTML/CSS;JavaScript;Python;Ruby;SQL;TypeScript,Dynamodb;MongoDB;MySQL;PostgreSQL,Yes,Indifferent,Neither trust nor distrust
83360,Under 18 years old,United Kingdom of Great Britain and Northern Ireland,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)","Student, full-time;Employed, part-time",Remote,"Developer, game or graphics",,,,,Assembly;Bash/Shell (all shells);C;C#;C++;Go;Groovy;Haskell;HTML/CSS;Java;JavaScript;PowerShell;Python;Rust;SQL;TypeScript,PostgreSQL,"No, but I plan to soon",Favorable,Somewhat trust
56804,35-44 years old,United States of America,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Employed, full-time;Independent contractor, freelancer, or self-employed",Remote,"Developer, full-stack",20,20 to 99 employees,158000.0,USD	United States dollar,Bash/Shell (all shells);C;C++;Go;HTML/CSS;JavaScript;Perl;PHP;Python;Rust;SQL;TypeScript,Dynamodb;MariaDB;MySQL;Redis;SQLite,Yes,Favorable,Somewhat trust
8195,35-44 years old,United States of America,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Employed, full-time","Hybrid (some remote, some in-person)",Engineering manager,13,"10,000 or more employees",150000.0,USD	United States dollar,C++;Python,,"No, and I don't plan to",,
1842,35-44 years old,Spain,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Employed, full-time","Hybrid (some remote, some in-person)",Data or business analyst,15,"1,000 to 4,999 employees",54616.0,EUR European Euro,Java;SQL,MySQL;Oracle,"No, and I don't plan to",,
48897,18-24 years old,Armenia,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Employed, part-time","Hybrid (some remote, some in-person)","Developer, game or graphics",4,20 to 99 employees,,AMD	Armenian dram,C;C#;C++;Python,BigQuery;MongoDB;MySQL,Yes,Favorable,Neither trust nor distrust
75846,18-24 years old,New Zealand,Some college/university study without earning a degree,"Independent contractor, freelancer, or self-employed",Remote,"Developer, front-end",1,2 to 9 employees,29137.0,NZD	New Zealand dollar,HTML/CSS;JavaScript;Python;TypeScript,Cloud Firestore,Yes,Unfavorable,Somewhat trust
19562,35-44 years old,Kenya,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Independent contractor, freelancer, or self-employed",Remote,"Developer, full-stack",10,"Just me - I am a freelancer, sole proprietor, etc.",,KES	Kenyan shilling,JavaScript;PHP;Python,MySQL;PostgreSQL,"No, but I plan to soon",Favorable,Somewhat distrust
70864,18-24 years old,United Kingdom of Great Britain and Northern Ireland,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Employed, full-time",Remote,"Developer, back-end",2,100 to 499 employees,81931.0,GBP	Pound sterling,C++;Haskell;JavaScript;Python;TypeScript,MongoDB;PostgreSQL,"No, and I don't plan to",,
66535,35-44 years old,Spain,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Employed, full-time",Remote,"Developer, full-stack",18,2 to 9 employees,133594.0,EUR European Euro,C#;Dart;Go;HTML/CSS;JavaScript;PowerShell;Python;SQL,Cloud Firestore;PostgreSQL,Yes,Very favorable,Somewhat trust
34288,25-34 years old,Costa Rica,Some college/university study without earning a degree,"Employed, full-time",Remote,"Developer, full-stack",15,2 to 9 employees,67200.0,USD	United States dollar,Bash/Shell (all shells);Go;HTML/CSS;JavaScript;PHP;Python;SQL;TypeScript,MariaDB;MySQL;PostgreSQL,Yes,Very favorable,Somewhat trust
12529,35-44 years old,Romania,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Employed, full-time","Hybrid (some remote, some in-person)","Developer, full-stack",8,20 to 99 employees,,RON	Romanian leu,C#;C++,MySQL,"No, but I plan to soon",Indifferent,Somewhat distrust
44619,25-34 years old,Canada,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)","Employed, full-time;Independent contractor, freelancer, or self-employed",Remote,"Developer, back-end",23,500 to 999 employees,185879.0,CAD	Canadian dollar,Assembly;C;C#;C++;Go;JavaScript;PHP;Rust;TypeScript,Cockroachdb;Couchbase;MongoDB;MySQL,Yes,Very favorable,Neither trust nor distrust
78275,18-24 years old,Spain,"Professional degree (JD, MD, Ph.D, Ed.D, etc.)","Employed, full-time",In-person,"Developer, full-stack",3,20 to 99 employees,,EUR European Euro,HTML/CSS;JavaScript;Python;SQL;TypeScript,Microsoft Access;Microsoft SQL Server;MySQL;SQLite,"No, but I plan to soon",Indifferent,Somewhat distrust
50064,25-34 years old,United States of America,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Employed, full-time","Hybrid (some remote, some in-person)",Engineering manager,10,"10,000 or more employees",354000.0,USD	United States dollar,C#;PowerShell;SQL,Microsoft SQL Server;Redis,"No, but I plan to soon",Favorable,Somewhat trust
49176,45-54 years old,Jamaica,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Employed, full-time",In-person,System administrator,25,100 to 499 employees,25875.0,JMD	Jamaican dollar,PowerShell,,"No, and I don't plan to",,
58157,18-24 years old,Trinidad and Tobago,Some college/university study without earning a degree,"Student, full-time",,,,,,,C;C++;JavaScript;SQL,,Yes,Very favorable,Somewhat trust
24370,25-34 years old,Canada,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Employed, full-time",Remote,"Developer, back-end",7,"1,000 to 4,999 employees",155394.0,CAD	Canadian dollar,C;Go;SQL,PostgreSQL;Redis,"No, and I don't plan to",,
32771,25-34 years old,Argentina,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Independent contractor, freelancer, or self-employed",Remote,"Developer, full-stack",12,10 to 19 employees,24000.0,USD	United States dollar,C#;Java,Microsoft SQL Server,Yes,Very favorable,Highly trust
15481,25-34 years old,Germany,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Employed, full-time","Hybrid (some remote, some in-person)",Academic researcher,Less than 1 year,I don’t know,,EUR European Euro,C;C#;C++;Lua;Python;Rust,,"No, but I plan to soon",Favorable,Neither trust nor distrust
46406,18-24 years old,Republic of Korea,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)","Student, full-time",,,,,,,Assembly;C;C++;Cobol,,"No, and I don't plan to",,
6947,25-34 years old,Uruguay,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Employed, full-time;Student, part-time","Hybrid (some remote, some in-person)","Developer, mobile",,,,,Kotlin;SQL,,Yes,Very favorable,Somewhat trust
19865,25-34 years old,United States of America,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Employed, full-time","Hybrid (some remote, some in-person)","Developer, full-stack",13,"10,000 or more employees",300000.0,USD	United States dollar,Bash/Shell (all shells);HTML/CSS;JavaScript;Python;TypeScript,BigQuery,Yes,Favorable,Neither trust nor distrust
45695,Under 18 years old,Russian Federation,Some college/university study without earning a degree,"Not employed, but looking for work;Student, part-time",,"Developer, full-stack",,,,,HTML/CSS;Java;JavaScript;Python;SQL;TypeScript,Cloud Firestore;Firebase Realtime Database;Microsoft Access;MongoDB;PostgreSQL;SQLite,Yes,Favorable,Somewhat trust
59234,18-24 years old,Russian Federation,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Employed, full-time;Independent contractor, freelancer, or self-employed;Employed, part-time;Student, part-time","Hybrid (some remote, some in-person)","Developer, full-stack",,,,,Bash/Shell (all shells);C++;HTML/CSS;Java;JavaScript;PHP;Python;TypeScript,MySQL;PostgreSQL;SQLite,Yes,Indifferent,Somewhat trust
86980,25-34 years old,United States of America,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Employed, full-time","Hybrid (some remote, some in-person)","Developer, back-end",2,100 to 499 employees,75000.0,USD	United States dollar,Cobol;Groovy;Java;Python,,Yes,Very favorable,Somewhat trust
44167,35-44 years old,United Kingdom of Great Britain and Northern Ireland,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Employed, full-time",Remote,"Developer, full-stack",15,20 to 99 employees,89379.0,GBP	Pound sterling,JavaScript;PHP;SQL,Clickhouse;MySQL;Redis,"No, and I don't plan to",,
44217,35-44 years old,United States of America,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Employed, full-time;Independent contractor, freelancer, or self-employed",Remote,"Developer, front-end",15,20 to 99 employees,72000.0,USD	United States dollar,Bash/Shell (all shells);HTML/CSS;JavaScript;PHP,MariaDB;MySQL;SQLite,"No, and I don't plan to",,
11372,25-34 years old,Germany,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Employed, full-time","Hybrid (some remote, some in-person)","Developer, full-stack",6,20 to 99 employees,67466.0,EUR European Euro,C;C#;C++;HTML/CSS;Java;JavaScript;PowerShell;Python;Rust;SQL;TypeScript;Visual Basic (.Net),Microsoft SQL Server;SQLite,Yes,Favorable,Somewhat trust
1544,25-34 years old,Austria,Some college/university study without earning a degree,"Employed, full-time",In-person,"Developer, back-end",7,20 to 99 employees,51799.0,EUR European Euro,HTML/CSS;JavaScript;PHP;Rust;SQL,MariaDB;PostgreSQL,Yes,Indifferent,Neither trust nor distrust
